0,408972828
0,407581985
0,401439197
0,381634655
0,321297437
0,288716663
0,255979254
0,238144668
0,244429857
0,243270793
0,225880825
0,200528112
0,195167688
0,204101929
0,210053699
0,235365334
0,265704253
0,309495657
0,329476565
0,329585834
0,359751062
0,372152424
0,367292878
0,344894856
0,347989559
0,343935254
0,321076874
0,281757787
0,25437808
0,239956411
0,226620713
0,209474102
0,221508544
0,218952487
0,186341126
0,170427862
0,166543781
0,186530989
0,200880805
0,19292502
0,205354509
0,218765772
0,238045955
0,241300077
0,228015386
0,218283646
0,199483478
0,180740885
0,163962301
0,149938544
0,138490206
0,116498347
0,099590502
0,100669856
0,096912829
0,082858257
0,083348289
0,094065454
0,080051667
0,07986413
0,101921142
0,147287617
0,165784494
0,17476828
0,180693927
0,202974331
0,178502189
0,173466908
0,167954645
0,171150053
0,172257334
0,162935222
0,149671415
0,146833223
0,130586846
0,128445622
0,119081736
0,12486825
0,113902184
0,095200917
0,116973814
0,112889209
0,091330273
0,099762024
0,114654576
0,14013113
0,162078502
0,191018973
0,214339314
0,244754688
0,2845833
0,276615285
0,270790368
0,27818663
0,286152819
0,282691494
0,284903878
0,269879114
0,273694503
0,286435092
0,284959066
0,293585188
0,286099814
0,292882705
0,318289833
0,317943449
0,276168125
0,266616727
0,260956697
0,264790992
0,28933419
0,352375691
0,381542551
0,392002931
0,408049032
0,344830483
0,312118646
0,28144571
0,245291715
0,20956233
0,210506849
0,22137706
0,212973276
0,203392888
0,217142018
0,219870897
0,229723245
0,233066357
0,240755365
0,25999604
0,260217568
0,266912855
0,300713446
0,335863571
0,39780223
0,426412177
0,445668403
0,472756467
0,46873137
0,4215712
0,392379475
0,378683968
0,341264541
0,340706646
0,352079484
0,370431532
0,406118758
0,36206772
0,344009738
0,353847626
0,33233345
0,288577735
0,316952857
0,337930164
0,35187336
0,325244496
0,302999644
0,298433604
0,327732164
0,341695964
0,357802932
0,392444526
0,398781589
0,348542283
0,319547412
0,304466437
0,31483061
0,321397051
0,333681997
0,346826495
0,37784266
0,413359997
0,39758335
0,36086073
0,331548768
0,292903902
0,316113025
0,352853252
0,323643974
0,317000459
0,325600059
0,348116213
0,400545175
0,425830454
0,461871145
0,500704118
0,515819609
0,475273621
0,46012567
0,449894423
0,477859163
0,482104204
0,505846059
0,523306413
0,496405352
0,463995263
0,436967889
0,428463706
0,445956801
0,417369619
0,424760804
0,432623345
0,429267929
0,412491447
0,401903722
0,395224774
0,400561081
0,405717156
0,433318377
0,470494703
0,519217543
0,519349191
0,577912707
0,614052427
0,578978835
0,553501651
0,526393929
0,488881863
0,49452173
0,466739807
0,416858944
0,379551743
0,340314457
0,311712202
0,308779522
0,337893269
0,359188415
0,360740645
0,349443722
0,323963067
0,314805673
0,325426836
0,357441989
0,374290557
0,37927911
0,375748402
0,381930819
0,410438851
0,389887733
0,384691922
0,388941866
0,359799165
0,38420762
0,345368082
0,360022785
0,374461191
0,360647418
0,328404295
0,305751594
0,32689367
0,327391735
0,344219258
0,306063057
0,277797481
0,283241506
0,298452661
0,310765078
0,328790697
0,356751698
0,395057827
0,44825172
0,467744131
0,468610089
0,449543461
0,430260393
0,416779221
0,429431114
0,436438074
0,392132469
0,358619234
0,334592269
0,30870867
0,325309666
0,361560307
0,339548697
0,288978639
0,264660109
0,266473107
0,279194791
0,300490443
0,337012215
0,387137985
0,428350387
0,440353038
0,454646214
0,442338294
0,442692734
0,461750112
0,447706518
0,43576449
0,416404844
0,416084204
0,434286648
0,45001402
0,476736102
0,430397973
0,457650737
0,519290855
0,486997305
0,421421705
0,401392741
0,421400085
0,423816596
0,446332306
0,518777068
0,537768241
0,517323797
0,511286302
0,518455456
0,502220997
0,490226602
0,54676664
0,515753818
0,45302198
0,432574217
0,376123808
0,330863807
0,294900905
0,286953657
0,264396608
0,269997915
0,343025443
0,397393817
0,417030927
0,43373225
0,450348566
0,454868853
0,477588374
0,499508923
0,518288602
0,528586264
0,510813134
0,535915906
0,534203514
0,523526639
0,525688224
0,514561845
0,51684166
0,494254977
0,465584736
0,44910862
0,446949159
0,42324617
0,402771558
0,453928356
0,507652208
0,549259581
0,496762564
0,479040534
0,514906812
0,524599702
0,505710948
0,541428766
0,558983496
0,569992347
0,531712976
0,545447558
0,571030215
0,607282501
0,630696728
0,626437262
0,618691808
0,610781114
0,601484717
0,603960198
0,576158342
0,55602844
0,534639342
0,60572158
0,667672158
0,652933747
0,636794262
0,637495421
0,619799399
0,600710871
0,589420821
0,582536364
0,594468035
0,594082658
0,573080781
0,604472467
0,617373916
0,631880536
0,649344519
0,643657834
0,631404211
0,643866411
0,646175063
0,637883636
0,625862659
0,621610756
0,593583452
0,63108327
0,668445666
0,650952246
0,642319852
0,591725717
0,580931435
0,559914655
0,535931462
0,54574426
0,569227159
0,59417625
0,563932845
0,588348343
0,604246444
0,610927623
0,63681586
0,638715992
0,628439135
0,638184758
0,642885772
0,612436736
0,569811095
0,540623097
0,523084568
0,589513596
0,619145631
0,608799458
0,565683969
0,507939274
0,484458637
0,460180849
0,467194458
0,488470906
0,537053294
0,560826434
0,572052332
0,597848944
0,568169938
0,55310446
0,520405354
0,522198213
0,529570107
0,515759571
0,459713735
0,430874778
0,400408678
0,35553291
0,336670936
0,357110467
0,319113109
0,285879958
0,285408611
0,303697726
0,36429715
0,321647621
0,313172533
0,303698001
0,262335176
0,227606882
0,241654107
0,301573976
0,355143692
0,420406217
0,425340922
0,427758967
0,417014387
0,334719141
0,311900027
0,331165645
0,347377922
0,363628246
0,353810711
0,368880585
0,364538588
0,343778274
0,285639564
0,230051709
0,185475495
0,207068944
0,245080044
0,258519046
0,242414649
0,24159359
0,270541493
0,30096166
0,350527499
0,403801711
0,432548132
0,406269204
0,391646396
0,393270721
0,392506021
0,402126761
0,401644762
0,418242681
0,42321518
0,424002103
0,427344329
0,375846382
0,339235481
0,305205323
0,313377018
0,326384658
0,356446044
0,412748168
0,419352872
0,454957576
0,450934407
0,45981542
0,475622987
0,508923779
0,496773731
0,464697262
0,460505451
0,453162092
0,450008046
0,448245987
0,430693374
0,439116488
0,458513667
0,499797056
0,530745712
0,518341196
0,481805389
0,453997245
0,43179311
0,417099412
0,433746825
0,463204505
0,51052324
0,539209084
0,521989192
0,543370538
0,572504487
0,562016135
0,525652579
0,485524298
0,473556277
0,485066167
0,456991967
0,428860323
0,407608132
0,374278731
0,352023829
0,391107437
0,393430337
0,367572435
0,339464269
0,289897161
0,312530873
0,348925287
0,375354615
0,417431464
